Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2024-02-09,17:18:00,Friday,EGLINTON STATION,SUDP,15.0,18.0,E,YU,5561
2024-02-09,17:22:00,Friday,OSGOODE STATION,MUPAA,6.0,9.0,N,YU,5731
2024-02-09,17:48:00,Friday,WELLESLEY STATION,MUI,13.0,16.0,N,YU,5556
2024-02-09,18:32:00,Friday,LANSDOWNE STATION,SUDP,0.0,0.0,W,BD,5008
2024-02-09,20:10:00,Friday,VAUGHAN MC STATION,MUI,0.0,0.0,S,YU,5451
2024-02-09,20:12:00,Friday,LANSDOWNE STATION,MUI,20.0,25.0,W,BD,5180
2024-02-09,21:18:00,Friday,EGLINTON STATION,MUPAA,3.0,8.0,S,YU,5416
2024-02-09,21:40:00,Friday,EGLINTON STATION,MUD,8.0,13.0,N,YU,5706
2024-02-09,22:09:00,Friday,VAUGHAN MC STATION,TUSUP,12.0,17.0,S,YU,5831
2024-02-09,22:48:00,Friday,DUNDAS STATION,SUO,0.0,0.0,N,YU,5936
2024-02-09,22:59:00,Friday,DUNDAS STATION,SUO,0.0,0.0,S,YU,6116
2024-02-09,23:06:00,Friday,HIGHWAY 407 STATION,MUPAA,0.0,0.0,N,YU,5581
2024-02-09,23:08:00,Friday,VAUGHAN MC STATION,PUATC,7.0,12.0,S,YU,5861
2024-02-09,23:26:00,Friday,ST GEORGE YUS STATION,MUATC,5.0,10.0,N,YU,6116
2024-02-09,23:56:00,Friday,BAY STATION,SUO,11.0,16.0,W,BD,5018
2024-02-09,00:18:00,Friday,COLLEGE STATION,MUIR,4.0,9.0,S,YU,6136
2024-02-09,00:46:00,Friday,DUNDAS WEST STATION,MUPAA,0.0,0.0,W,BD,5329
2024-02-09,01:25:00,Friday,COLLEGE STATION,PUOPO,0.0,0.0,N,YU,5661
2024-02-09,01:42:00,Friday,FINCH STATION,TUO,0.0,0.0,S,YU,6086
2024-02-09,10:24:00,Friday,BESSARION STATION,PUOPO,0.0,0.0,E,SHP,6181
2024-02-10,02:18:00,Saturday,KENNEDY BD STATION,PUSI,0.0,0.0,E,BD,5025
2024-02-10,05:42:00,Saturday,FINCH STATION,PUTWZ,32.0,0.0,S,YU,5711
2024-02-10,05:52:00,Saturday,EGLINTON STATION,PUTWZ,17.0,0.0,N,YU,5986
2024-02-10,06:02:00,Saturday,LANSDOWNE STATION,PUSI,5.0,0.0,E,BD,5159
2024-02-10,06:47:00,Saturday,HIGHWAY 407 STATION,MUATC,6.0,12.0,S,YU,5611
2024-02-10,07:34:00,Saturday,BLOOR STATION,SUDP,5.0,11.0,S,YU,5636
2024-02-10,10:13:00,Saturday,JANE STATION,PUSTC,4.0,9.0,E,BD,5251
2024-02-10,14:08:00,Saturday,ST CLAIR STATION,MUIS,3.0,9.0,N,YU,6066
2024-02-10,14:45:00,Saturday,WOODBINE STATION,MUI,20.0,24.0,E,BD,5025
2024-02-10,14:48:00,Saturday,ST GEORGE BD STATION,SUO,4.0,8.0,W,BD,5089
2024-02-10,15:53:00,Saturday,DUNDAS WEST STATION,SUO,18.0,22.0,W,BD,5274
2024-02-10,16:38:00,Saturday,FINCH STATION,MUSAN,6.0,12.0,S,YU,5941
2024-02-10,17:02:00,Saturday,ST CLAIR STATION,SUDP,12.0,18.0,N,YU,5991
2024-02-10,17:05:00,Saturday,JANE STATION,MUIR,5.0,9.0,W,BD,5109
2024-02-10,17:53:00,Saturday,BLOOR STATION,MUIR,6.0,12.0,N,YU,5831
2024-02-10,18:07:00,Saturday,SPADINA YUS STATION,SUDP,0.0,0.0,N,YU,5416
2024-02-10,18:07:00,Saturday,SPADINA BD STATION,SUO,0.0,0.0,W,BD,5366
2024-02-10,18:52:00,Saturday,ST GEORGE BD STATION,MUPAA,4.0,8.0,E,BD,5020
2024-02-10,19:58:00,Saturday,ROSEDALE STATION,SUDP,7.0,13.0,N,YU,6081
2024-02-10,20:31:00,Saturday,DUNDAS STATION,MUIS,0.0,0.0,N,YU,5811
2024-02-10,20:54:00,Saturday,SPADINA BD STATION,SUAP,0.0,0.0,W,BD,5011
2024-02-10,20:58:00,Saturday,SPADINA YUS STATION,SUO,0.0,0.0,S,YU,5421
2024-02-10,21:05:00,Saturday,ST GEORGE YUS STATION,MUIR,0.0,0.0,S,YU,5691
2024-02-10,21:19:00,Saturday,BLOOR STATION,SUDP,0.0,0.0,N,YU,5441
2024-02-10,22:05:00,Saturday,WILSON STATION,PUTDN,3.0,9.0,N,YU,5476
2024-02-10,22:33:00,Saturday,MAIN STREET STATION,MUSC,0.0,0.0,W,BD,5011
2024-02-10,22:36:00,Saturday,WILSON STATION,PUTDN,10.0,16.0,N,YU,5416
2024-02-10,23:50:00,Saturday,ST GEORGE YUS STATION,MUIR,3.0,9.0,S,YU,5696
2024-02-10,00:30:00,Saturday,VICTORIA PARK STATION,SUDP,4.0,10.0,E,BD,5012
2024-02-10,01:14:00,Saturday,ROSEDALE STATION,SUO,14.0,20.0,N,YU,6046
2024-02-10,01:25:00,Saturday,SPADINA BD STATION,SUDP,6.0,12.0,E,BD,5008
2024-02-10,01:45:00,Saturday,EGLINTON STATION,MUPAA,5.0,11.0,N,YU,5956
2024-02-10,20:11:00,Saturday,SHEPPARD-YONGE STATION,TUSC,0.0,0.0,W,SHP,6166
2024-02-11,02:39:00,Sunday,DAVISVILLE BUILD UP,TUOPO,0.0,0.0,S,YU,5836
2024-02-11,08:14:00,Sunday,KIPLING STATION,SUG,4.0,8.0,E,BD,5153
2024-02-11,08:28:00,Sunday,DONLANDS STATION,EUYRD,5.0,9.0,W,BD,5150
2024-02-11,10:24:00,Sunday,ROSEDALE STATION,SUO,12.0,18.0,N,YU,5446
2024-02-11,10:28:00,Sunday,BAY STATION,MUIS,7.0,11.0,E,BD,5273
2024-02-11,11:23:00,Sunday,DAVISVILLE STATION,SUO,3.0,9.0,N,YU,6061
2024-02-11,11:29:00,Sunday,ST ANDREW STATION,MUSAN,6.0,12.0,N,YU,5401
2024-02-11,11:52:00,Sunday,KEELE STATION,MUI,15.0,19.0,E,BD,5207
2024-02-11,12:36:00,Sunday,ST GEORGE YUS STATION,MUPAA,0.0,0.0,S,YU,5696
2024-02-11,13:04:00,Sunday,OLD MILL STATION,SUUT,4.0,8.0,E,BD,5197
2024-02-11,14:10:00,Sunday,DAVISVILLE BUILD-UP,MUSAN,6.0,12.0,S,YU,6061
2024-02-11,14:19:00,Sunday,ST CLAIR STATION,SUDP,8.0,14.0,S,YU,6076
2024-02-11,14:36:00,Sunday,KENNEDY BD STATION,PUTSC,0.0,0.0,W,BD,5261
2024-02-11,14:54:00,Sunday,RUNNYMEDE STATION,SUO,4.0,8.0,W,BD,5059
2024-02-11,15:04:00,Sunday,OLD MILL STATION,MUSC,0.0,0.0,E,BD,5197
2024-02-11,15:27:00,Sunday,ST ANDREW STATION,MUSAN,6.0,12.0,N,YU,5631
2024-02-11,15:30:00,Sunday,ST GEORGE BD STATION,SUO,8.0,12.0,E,BD,5363
2024-02-11,16:07:00,Sunday,WOODBINE STATION,MUIR,0.0,0.0,W,BD,5293
2024-02-11,16:09:00,Sunday,UNION STATION TO ST AN,SUDP,4.0,10.0,N,YU,6076
2024-02-11,16:11:00,Sunday,ST ANDREW STATION,MUSAN,6.0,12.0,S,YU,6081
2024-02-11,16:13:00,Sunday,RUNNYMEDE STATION,SUDP,14.0,18.0,E,BD,5039
2024-02-11,16:26:00,Sunday,WARDEN STATION,PUSSW,4.0,8.0,W,BD,5046
2024-02-11,16:46:00,Sunday,BAY STATION,SUAP,18.0,22.0,E,BD,5214
2024-02-11,17:36:00,Sunday,WELLESLEY STATION,SUUT,26.0,32.0,N,YU,5991
2024-02-11,17:38:00,Sunday,ST CLAIR STATION,MUIR,6.0,12.0,N,YU,5631
2024-02-11,17:38:00,Sunday,ST ANDREW STATION,SUDP,6.0,12.0,N,YU,5811
2024-02-11,17:55:00,Sunday,BLOOR STATION,MUPAA,0.0,0.0,S,YU,5406
2024-02-11,17:59:00,Sunday,COXWELL STATION,TUSC,0.0,0.0,W,BD,5292
2024-02-11,18:17:00,Sunday,FINCH STATION,TUNOA,6.0,12.0,S,YU,5981
2024-02-11,20:00:00,Sunday,FINCH STATION,MUATC,6.0,12.0,S,YU,5996
2024-02-11,20:01:00,Sunday,FINCH STATION,MUATC,6.0,12.0,S,YU,6086
2024-02-11,20:16:00,Sunday,DUNDAS STATION,SUO,9.0,15.0,S,YU,5941
2024-02-11,21:22:00,Sunday,KENNEDY BD STATION,MUPAA,0.0,0.0,E,BD,5050
2024-02-11,22:06:00,Sunday,SPADINA BD STATION,SUDP,6.0,12.0,W,BD,5059
2024-02-11,23:07:00,Sunday,PAPE STATION,MUSAN,4.0,10.0,W,BD,5230
2024-02-11,23:40:00,Sunday,UNION STATION,PUOPO,4.0,9.0,N,YU,5631
2024-02-12,06:13:00,Monday,VAUGHAN MC STATION,TUSUP,3.0,6.0,S,YU,5861
2024-02-12,06:23:00,Monday,SHEPPARD WEST STATION,TUSUP,6.0,12.0,N,YU,5676
2024-02-12,06:29:00,Monday,SHEPPARD WEST STATION,TUSUP,6.0,12.0,N,YU,5561
2024-02-12,06:55:00,Monday,LAWRENCE STATION,PUOPO,3.0,6.0,N,YU,5896
2024-02-12,07:04:00,Monday,DUNDAS STATION TO EGLI,PUTR,4.0,7.0,N,YU,5951
2024-02-12,07:25:00,Monday,KEELE STATION,TUMVS,3.0,6.0,W,BD,5059
2024-02-12,07:28:00,Monday,HIGH PARK STATION,TUO,3.0,6.0,W,BD,5059
2024-02-12,08:04:00,Monday,DUFFERIN TO KIPLING,PUTR,6.0,9.0,W,BD,5160
2024-02-12,08:05:00,Monday,WILSON STATION,PUOPO,0.0,0.0,S,YU,6031
2024-02-12,08:07:00,Monday,YORKDALE STATION,PUOPO,3.0,6.0,S,YU,6031
2024-02-12,09:04:00,Monday,QUEEN'S PARK STATION,MUI,12.0,15.0,S,YU,5586
2024-02-12,10:25:00,Monday,DONLANDS STATION,TUMVS,3.0,6.0,E,BD,5002
2024-02-12,10:29:00,Monday,GREENWOOD STATION,TUO,4.0,7.0,E,BD,5002
2024-02-12,11:54:00,Monday,VAUGHAN MC STATION,TUCC,11.0,15.0,S,YU,5586
2024-02-12,12:06:00,Monday,BLOOR STATION,SUAP,7.0,12.0,N,YU,5596
2024-02-12,14:02:00,Monday,WARDEN STATION,TUMVS,6.0,10.0,W,BD,5320
2024-02-12,14:46:00,Monday,ST GEORGE YUS STATION,MUPAA,0.0,0.0,N,YU,5706
2024-02-12,14:51:00,Monday,SHERBOURNE STATION,MUDD,3.0,7.0,W,BD,5303
2024-02-12,15:04:00,Monday,RUNNYMEDE STATION,SUDP,4.0,8.0,W,BD,5353
2024-02-12,15:05:00,Monday,DUNDAS STATION,SUO,0.0,0.0,S,YU,5466
2024-02-12,16:50:00,Monday,YORK MILLS STATION,SUDP,6.0,9.0,S,YU,5456
2024-02-12,17:07:00,Monday,FINCH STATION,SUUT,32.0,35.0,N,YU,5731
2024-02-12,17:41:00,Monday,ST CLAIR STATION,SUDP,5.0,8.0,N,YU,6046
2024-02-12,18:27:00,Monday,GLENCAIRN STATION,MUSAN,3.0,6.0,N,YU,6133
2024-02-12,18:44:00,Monday,DUNDAS STATION,SUDP,0.0,0.0,N,YU,5786
2024-02-12,19:48:00,Monday,SUMMERHILL STATION,PUOPO,3.0,8.0,N,YU,6071
2024-02-12,20:54:00,Monday,DAVISVILLE STATION,MUIR,6.0,11.0,N,YU,5566
2024-02-12,20:57:00,Monday,VICTORIA PARK STATION,MUPAA,0.0,0.0,E,BD,5209
2024-02-12,21:30:00,Monday,WELLESLEY STATION,SUO,0.0,0.0,N,YU,5571
2024-02-12,21:36:00,Monday,OSGOODE STATION,SUDP,9.0,14.0,N,YU,5436
2024-02-12,21:44:00,Monday,DUNDAS STATION,SUUT,0.0,0.0,N,YU,5981
2024-02-12,22:52:00,Monday,DUPONT STATION,MUPAA,4.0,10.0,S,YU,5426
2024-02-12,23:53:00,Monday,ISLINGTON STATION,TUSC,0.0,0.0,W,BD,5046
2024-02-12,00:07:00,Monday,KIPLING STATION,TUNIP,7.0,12.0,E,BD,5251
2024-02-12,00:19:00,Monday,PAPE STATION,SUO,0.0,0.0,W,BD,5100
2024-02-12,00:33:00,Monday,DUFFERIN STATION,MUPAA,3.0,8.0,W,BD,5166
2024-02-12,01:17:00,Monday,KING STATION,SUDP,5.0,10.0,N,YU,5369
2024-02-12,01:35:00,Monday,OSSINGTON STATION,SUDP,5.0,10.0,E,BD,5064
2024-02-12,16:43:00,Monday,BAYVIEW STATION,SUUT,31.0,38.0,E,SHP,6176
2024-02-12,17:36:00,Monday,SHEPPARD-YONGE STATION,TUMVS,5.0,12.0,W,SHP,6146
2024-02-12,18:19:00,Monday,BESSARION STATION,MUPAA,3.0,10.0,E,SHP,6146
2024-02-13,05:00:00,Tuesday,KENNEDY BD STATION,PUTOE,0.0,0.0,E,BD,87
2024-02-13,05:56:00,Tuesday,CHESTER STATION,PUTO,3.0,0.0,W,BD,5310
2024-02-13,06:08:00,Tuesday,DONLANDS STATION,SUUT,6.0,10.0,E,BD,5194
2024-02-13,06:53:00,Tuesday,COXWELL STATION,SUDP,0.0,0.0,W,BD,5303
2024-02-13,06:56:00,Tuesday,BLOOR STATION,SUDP,0.0,0.0,N,YU,5931
2024-02-13,07:23:00,Tuesday,WELLESLEY STATION,SUDP,0.0,0.0,N,YU,5846
2024-02-13,07:51:00,Tuesday,VICTORIA PARK STATION,EUNT,3.0,6.0,E,BD,5336
2024-02-13,08:01:00,Tuesday,LANSDOWNE STATION,MUIR,0.0,0.0,E,BD,5056
2024-02-13,08:07:00,Tuesday,FINCH STATION,PUOPO,0.0,0.0,S,YU,6086
2024-02-13,08:12:00,Tuesday,NORTH YORK CTR STATION,PUOPO,3.0,6.0,S,YU,6086
2024-02-13,08:43:00,Tuesday,ROSEDALE STATION,EUDO,9.0,12.0,S,YU,5606
2024-02-13,08:46:00,Tuesday,BROADVIEW STATION,EUME,4.0,7.0,W,BD,5284
2024-02-13,08:55:00,Tuesday,UNION STATION,EUATC,4.0,7.0,N,YU,5626
2024-02-13,09:20:00,Tuesday,ST GEORGE YUS STATION,MUIRS,3.0,6.0,N,YU,5451
2024-02-13,09:34:00,Tuesday,QUEEN'S PARK STATION,MUATC,5.0,8.0,N,YU,5901
2024-02-13,09:37:00,Tuesday,UNION STATION,SUDP,3.0,6.0,S,YU,5426
2024-02-13,09:57:00,Tuesday,BLOOR STATION,MUIR,0.0,0.0,N,YU,5963
2024-02-13,10:01:00,Tuesday,YONGE BD STATION,MUPLC,0.0,0.0,W,BD,5234
2024-02-13,10:27:00,Tuesday,ST GEORGE YUS STATION,PUOPO,0.0,0.0,S,YU,5856
2024-02-13,10:46:00,Tuesday,LAWRENCE WEST STATION,EUNT,0.0,0.0,S,YU,5431
2024-02-13,11:13:00,Tuesday,FINCH STATION,SUDP,0.0,0.0,S,YU,5421
2024-02-13,11:18:00,Tuesday,SHEPPARD STATION,PUOPO,0.0,0.0,N,YU,5856
2024-02-13,12:48:00,Tuesday,DOWNSVIEW PARK STATION,MUSAN,4.0,9.0,N,YU,5656
2024-02-13,12:53:00,Tuesday,EGLINTON STATION,SUO,0.0,0.0,S,YU,5671
2024-02-13,12:55:00,Tuesday,SPADINA BD STATION,SUDP,5.0,11.0,E,BD,5342
2024-02-13,13:18:00,Tuesday,GLENCAIRN STATION,MUSAN,9.0,14.0,S,YU,5751
2024-02-13,14:14:00,Tuesday,ROSEDALE STATION,MUPAA,3.0,8.0,N,YU,5846
2024-02-13,14:24:00,Tuesday,UNION STATION,MUSAN,5.0,10.0,N,YU,5936
2024-02-13,14:37:00,Tuesday,VICTORIA PARK STATION,EUSC,4.0,8.0,E,BD,5246
2024-02-13,14:47:00,Tuesday,BLOOR STATION,SUO,0.0,0.0,S,YU,5421
2024-02-13,14:53:00,Tuesday,ST GEORGE YUS STATION,MUSAN,5.0,10.0,N,YU,5766
2024-02-13,15:01:00,Tuesday,BLOOR STATION,PUSRA,0.0,0.0,S,YU,5591
2024-02-13,15:08:00,Tuesday,LAWRENCE WEST STATION,MUPAA,4.0,9.0,S,YU,5691
2024-02-13,15:13:00,Tuesday,DONLANDS STATION,SUO,0.0,0.0,W,BD,5261
2024-02-13,16:17:00,Tuesday,KENNEDY BD STATION,MUIR,3.0,6.0,W,BD,5089
2024-02-13,16:41:00,Tuesday,ROYAL YORK STATION,TUSC,3.0,6.0,E,BD,5360
2024-02-13,17:02:00,Tuesday,KENNEDY BD STATION,SUO,18.0,21.0,E,BD,5072
2024-02-13,18:13:00,Tuesday,VAUGHAN MC STATION,MUSAN,3.0,6.0,S,YU,5566
2024-02-13,18:24:00,Tuesday,DAVISVILLE BUILD UP,SUDP,3.0,6.0,S,YU,5676
2024-02-13,18:46:00,Tuesday,VAUGHAN MC STATION,MUATC,3.0,6.0,S,YU,5741
2024-02-13,19:15:00,Tuesday,CHESTER STATION,TUSC,7.0,10.0,E,BD,5008
2024-02-13,19:20:00,Tuesday,CHESTER STATION,TUSC,0.0,0.0,E,BD,5008
2024-02-13,19:32:00,Tuesday,YONGE BD STATION,SUO,0.0,0.0,E,BD,5257
2024-02-13,19:32:00,Tuesday,BLOOR STATION,SUO,0.0,0.0,S,YU,5586
2024-02-13,20:44:00,Tuesday,WELLESLEY STATION,SUUT,7.0,12.0,N,YU,6051
2024-02-13,21:09:00,Tuesday,ISLINGTON STATION,PUSO,15.0,20.0,W,BD,5282
2024-02-13,21:18:00,Tuesday,LANSDOWNE STATION,MUIRS,0.0,0.0,E,BD,5264
2024-02-13,21:57:00,Tuesday,BATHURST STATION,MUIS,0.0,0.0,E,BD,5371
2024-02-13,22:03:00,Tuesday,ST ANDREW STATION,MUD,8.0,13.0,S,YU,5971
2024-02-13,00:03:00,Tuesday,YORK MILLS STATION,SUO,5.0,10.0,S,YU,5391
2024-02-13,01:23:00,Tuesday,SPADINA YUS STATION,MUSAN,5.0,10.0,N,YU,5776
2024-02-14,05:38:00,Wednesday,EGLINTON STATION,PUSAC,5.0,0.0,N,YU,5491
2024-02-14,06:05:00,Wednesday,GREENWOOD STATION,EUSC,3.0,6.0,E,BD,5120
2024-02-14,06:26:00,Wednesday,ISLINGTON STATION,MUSC,0.0,0.0,E,BD,5303
2024-02-14,06:39:00,Wednesday,YORK MILLS STATION,PUTO,6.0,9.0,S,YU,5471
2024-02-14,06:51:00,Wednesday,DUNDAS STATION,PUOPO,0.0,0.0,S,YU,5421
2024-02-14,07:02:00,Wednesday,MAIN STREET STATION,SUO,0.0,0.0,E,BD,5137
2024-02-14,07:23:00,Wednesday,VICTORIA PARK STATION,MUDD,3.0,6.0,W,BD,5188
2024-02-14,08:07:00,Wednesday,UNION STATION,MUIR,0.0,0.0,S,YU,5971
2024-02-14,08:33:00,Wednesday,CHRISTIE STATION,MUO,0.0,0.0,W,BD,5289
2024-02-14,08:36:00,Wednesday,PIONEER VILLAGE STATIO,EUNT,7.0,10.0,S,YU,5871
2024-02-14,08:47:00,Wednesday,DOWNSVIEW PARK STATION,SUO,0.0,0.0,S,YU,5871
2024-02-14,08:47:00,Wednesday,EGLINTON STATION,SUDP,5.0,8.0,S,YU,5591
2024-02-14,08:50:00,Wednesday,BROADVIEW STATION,MUSAN,6.0,9.0,W,BD,5096
2024-02-14,09:37:00,Wednesday,KENNEDY BD STATION,TUNIP,3.0,7.0,W,BD,5335
2024-02-14,09:46:00,Wednesday,DOWNSVIEW PARK STATION,MUO,4.0,7.0,S,YU,5656
2024-02-14,09:52:00,Wednesday,ST ANDREW STATION,MUIS,0.0,0.0,N,YU,5391
2024-02-14,10:39:00,Wednesday,UNION STATION,SUO,0.0,0.0,S,YU,6031
2024-02-14,10:59:00,Wednesday,BLOOR STATION,SUO,0.0,0.0,N,YU,5761
2024-02-14,11:02:00,Wednesday,YONGE BD STATION,SUO,0.0,0.0,E,BD,5105
2024-02-14,11:24:00,Wednesday,FINCH STATION,SUO,7.0,12.0,N,YU,5861
2024-02-14,11:41:00,Wednesday,EGLINTON STATION,SUO,5.0,10.0,S,YU,5966
2024-02-14,11:46:00,Wednesday,DUNDAS STATION,SUUT,0.0,0.0,N,YU,5421
2024-02-14,11:48:00,Wednesday,VAUGHAN MC STATION,MUATC,5.0,10.0,S,YU,5741
2024-02-14,12:08:00,Wednesday,YONGE BD STATION,SUDP,0.0,0.0,W,BD,5082
2024-02-14,12:23:00,Wednesday,SHERBOURNE STATION,SUUT,9.0,13.0,W,BD,5120
2024-02-14,12:29:00,Wednesday,COLLEGE STATION,SUDP,0.0,0.0,N,YU,5416
2024-02-14,12:59:00,Wednesday,KENNEDY BD STATION,MUDD,4.0,8.0,W,BD,5145
2024-02-14,13:38:00,Wednesday,DUNDAS STATION,SUUT,8.0,13.0,N,YU,5666
2024-02-14,13:38:00,Wednesday,DUNDAS STATION,PUOPO,5.0,10.0,S,YU,5671
2024-02-14,13:55:00,Wednesday,DUNDAS STATION,PUOPO,5.0,10.0,S,YU,5726
2024-02-14,14:00:00,Wednesday,DUNDAS STATION,PUOPO,0.0,0.0,S,YU,6091
2024-02-14,14:02:00,Wednesday,LAWRENCE STATION,PUOPO,5.0,10.0,N,YU,5896
2024-02-14,14:18:00,Wednesday,PAPE STATION,MUIRS,0.0,0.0,W,BD,5259
2024-02-14,15:17:00,Wednesday,EGLINTON STATION,SUEAS,10.0,15.0,N,YU,5426
2024-02-14,15:18:00,Wednesday,BROADVIEW STATION,MUPAA,0.0,0.0,E,BD,5194
2024-02-14,15:44:00,Wednesday,OSSINGTON STATION,SUDP,3.0,6.0,E,BD,5214
2024-02-14,16:09:00,Wednesday,ST CLAIR STATION,EUOE,5.0,10.0,S,YU,6056
2024-02-14,17:15:00,Wednesday,SUMMERHILL STATION,MUPAA,5.0,8.0,N,YU,5666
2024-02-14,17:28:00,Wednesday,WILSON STATION,TUNIP,3.0,6.0,S,YU,5866
2024-02-14,17:49:00,Wednesday,LAWRENCE WEST STATION,PUOPO,4.0,7.0,S,YU,5686
2024-02-14,19:27:00,Wednesday,ROSEDALE STATION,MUPAA,0.0,0.0,N,YU,5851
2024-02-14,20:42:00,Wednesday,ST GEORGE BD STATION,SUO,19.0,25.0,E,BD,5194
2024-02-14,20:44:00,Wednesday,ST GEORGE YUS STATION,SUO,25.0,30.0,S,YU,5831
2024-02-14,21:33:00,Wednesday,ST CLAIR WEST STATION,SUAP,0.0,0.0,S,YU,5916
2024-02-14,21:36:00,Wednesday,BLOOR STATION,EUVA,8.0,13.0,N,YU,5686
2024-02-14,21:44:00,Wednesday,ROSEDALE STATION,EUCD,5.0,10.0,N,YU,5686
2024-02-14,22:09:00,Wednesday,BATHURST STATION,SUAP,0.0,0.0,W,BD,5230
2024-02-14,22:32:00,Wednesday,COXWELL STATION,TUSUP,5.0,10.0,E,BD,5145
2024-02-14,22:47:00,Wednesday,SHEPPARD WEST STATION,MUTO,7.0,12.0,S,YU,5801
2024-02-14,23:39:00,Wednesday,KIPLING STATION,MUIS,5.0,10.0,E,BD,5318
2024-02-14,00:05:00,Wednesday,WOODBINE STATION,EUSC,0.0,0.0,E,BD,5158
2024-02-14,09:31:00,Wednesday,BAYVIEW STATION,PUSO,7.0,14.0,E,SHP,6146
2024-02-14,09:31:00,Wednesday,BAYVIEW STATION,PUSO,7.0,14.0,W,SHP,6171
2024-02-15,06:47:00,Thursday,BLOOR STATION,MUPAA,0.0,0.0,N,YU,5621
2024-02-15,07:03:00,Thursday,BLOOR STATION,SUDP,0.0,0.0,S,YU,5486
2024-02-15,07:16:00,Thursday,EGLINTON STATION,MUTO,3.0,6.0,S,YU,5956
2024-02-15,07:23:00,Thursday,LAWRENCE STATION,TUO,7.0,10.0,N,YU,6071
2024-02-15,07:31:00,Thursday,OSGOODE STATION,PUOPO,0.0,0.0,N,YU,6101
2024-02-15,08:00:00,Thursday,BLOOR DANFORTH LINE,TUST,0.0,0.0,W,BD,5137
2024-02-15,08:24:00,Thursday,BLOOR STATION,SUDP,0.0,0.0,N,YU,6061
2024-02-15,08:43:00,Thursday,KIPLING STATION,MUTO,2.0,4.0,E,BD,5038
2024-02-15,09:05:00,Thursday,MAIN STREET STATION,SUO,0.0,0.0,W,BD,5044
2024-02-15,09:07:00,Thursday,SPADINA YUS STATION,SUEAS,12.0,15.0,S,YU,5691
2024-02-15,09:13:00,Thursday,SPADINA BD STATION,SUO,0.0,0.0,W,BD,5091
2024-02-15,09:41:00,Thursday,LANSDOWNE STATION,MUDD,6.0,8.0,E,BD,5302
2024-02-15,10:03:00,Thursday,SPADINA BD STATION,SUDP,0.0,0.0,E,BD,5164
2024-02-15,10:04:00,Thursday,KIPLING STATION,EUO,4.0,8.0,W,BD,5314
2024-02-15,10:20:00,Thursday,ROSEDALE STATION,MUPLB,42.0,46.0,N,YU,5571
2024-02-15,11:14:00,Thursday,BLOOR STATION,MUATC,6.0,11.0,N,YU,5716
2024-02-15,11:22:00,Thursday,KENNEDY BD STATION,TUMVS,0.0,0.0,E,BD,5259
2024-02-15,12:26:00,Thursday,ST CLAIR WEST STATION,SUDP,8.0,13.0,S,YU,5866
2024-02-15,13:11:00,Thursday,RUNNYMEDE STATION,MUSC,0.0,0.0,W,BD,5339
2024-02-15,13:12:00,Thursday,BROADVIEW STATION,MUSC,0.0,0.0,E,BD,5213
2024-02-15,13:23:00,Thursday,ROSEDALE STATION,MUPAA,0.0,0.0,N,YU,5491
2024-02-15,14:18:00,Thursday,ST GEORGE BD STATION,TUMVS,5.0,9.0,E,BD,5063
2024-02-15,14:19:00,Thursday,KIPLING STATION,SUO,8.0,12.0,E,BD,5103
2024-02-15,14:37:00,Thursday,ST GEORGE BD STATION,SUDP,3.0,7.0,E,BD,5289
2024-02-15,15:13:00,Thursday,ST CLAIR WEST STATION,PUOPO,3.0,8.0,S,YU,5871
2024-02-15,16:06:00,Thursday,COLLEGE STATION,PUSRA,5.0,10.0,N,YU,5866
2024-02-15,16:25:00,Thursday,KIPLING STATION,MUPAA,0.0,0.0,W,BD,5081
2024-02-15,16:31:00,Thursday,KIPLING STATION,MUPAA,0.0,0.0,E,BD,5153
2024-02-15,16:34:00,Thursday,KIPLING STATION,MUDD,3.0,6.0,E,BD,5153
2024-02-15,16:43:00,Thursday,MAIN STREET STATION,MUPAA,0.0,0.0,W,BD,5056
2024-02-15,17:06:00,Thursday,KENNEDY BD STATION,SUO,13.0,16.0,E,BD,5213
2024-02-15,17:29:00,Thursday,WILSON STATION,SUO,0.0,0.0,N,YU,5876
2024-02-15,17:34:00,Thursday,DUNDAS STATION,PUOPO,0.0,0.0,N,YU,5946
2024-02-15,17:57:00,Thursday,LAWRENCE WEST STATION,SUO,7.0,10.0,N,YU,5861
2024-02-15,18:16:00,Thursday,KIPLING STATION,MUI,3.0,6.0,E,BD,5154
2024-02-15,18:18:00,Thursday,WILSON STATION,SUO,0.0,0.0,N,YU,5786
2024-02-15,19:44:00,Thursday,QUEEN STATION,MUPAA,0.0,0.0,S,YU,6056
2024-02-15,20:56:00,Thursday,SHEPPARD STATION,SUO,7.0,12.0,S,YU,5636
2024-02-15,21:12:00,Thursday,VAUGHAN MC STATION,MUIR,0.0,0.0,S,YU,5921
2024-02-15,21:28:00,Thursday,BLOOR STATION,SUO,6.0,11.0,S,YU,5634
2024-02-15,22:06:00,Thursday,CHESTER STATION,TUSC,0.0,0.0,E,BD,5171
2024-02-15,22:49:00,Thursday,KIPLING STATION,MUDD,3.0,8.0,E,BD,5257
2024-02-15,23:08:00,Thursday,DONLANDS STATION,SUDP,0.0,0.0,E,BD,5081
2024-02-15,14:24:00,Thursday,SHEPPARD-YONGE STATION,SUEAS,7.0,14.0,E,SHP,6181
